HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,GEOREFERENCE_SOURCE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,VERBATIM_DATE,BEGAN_DATE,END_DATE,SPECIMEN_EVENT_TYPE,VERIFICATIONSTATUS
"North America, United States, Indiana, Starke County",English Lake,English Lake,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Cistothorus platensis stellaris,CHAS:Bird:16129,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Starke Co., Ind",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Protonotaria citrea,CHAS:Bird:16596,05/10/1891,1891-05-10,1891-05-10,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Zonotrichia leucophrys,CHAS:Bird:18495,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Contopus virens,CHAS:Bird:15752,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Contopus virens,CHAS:Bird:15753,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Contopus cooperi,CHAS:Bird:15759,05/02/1889,1889-05-02,1889-05-02,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Ardea herodias,CHAS:Bird:18717,05/31/1891,1891-05-31,1891-05-31,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Chlidonias niger surinamensis,CHAS:Bird:15474,05/09/1886,1886-05-09,1886-05-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Chlidonias niger surinamensis,CHAS:Bird:15475,05/09/1886,1886-05-09,1886-05-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Melospiza lincolnii,CHAS:Bird:18559,05/11/1890,1890-05-11,1890-05-11,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Anas penelope,CHAS:Bird:18774,04/07/1895,1895-04-07,1895-04-07,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,Shading Club?,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Passerina cyanea,CHAS:Bird:1903,"06/29/1907 or Jan. 29, 1907",1907-01-29,1907-06-29,accepted place of collection,unverified
"North America, United States, Iowa, Clayton County",Strawberry Point,"Strawberry Point, Ia. [Iowa]",42.675772,-91.533348,World Geodetic System 1984,2427,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Geothlypis trichas trichas,CHAS:Bird:1283,05/28/1907,1907-05-28,1907-05-28,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Carpodacus purpureus,CHAS:Bird:4129,02/09/1930,1930-02-09,1930-02-09,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Buteo platypterus platypterus,CHAS:Bird:4426,09/28/1915,1915-09-28,1915-09-28,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Asio otus,CHAS:Bird:4454,01/03/1914,1914-01-03,1914-01-03,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia.",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:8127,10/04/1913,1913-10-04,1913-10-04,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Corvus brachyrhynchos brachyrhynchos,CHAS:Bird:2434,03/30/1921,1921-03-30,1921-03-30,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Strix varia varia,CHAS:Bird:5859,11/27/1932,1932-11-27,1932-11-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Buteo jamaicensis harlani,CHAS:Bird:4007,11/23/1924,1924-11-23,1924-11-23,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Buteo lineatus lineatus,CHAS:Bird:4009,[no date recorded],1800,2016-03-12,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Zonotrichia querula,CHAS:Bird:18483,10/05/1894,1894-10-05,1894-10-05,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Buteo jamaicensis borealis,CHAS:Bird:2435,03/30/1921,1921-03-30,1921-03-30,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Cyanocitta cristata cristata,CHAS:Bird:2432,02/13/1921,1921-02-13,1921-02-13,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Cyanocitta cristata cristata,CHAS:Bird:2433,03/13/1921,1921-03-13,1921-03-13,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Agelaius phoeniceus,CHAS:Bird:2430,01/01/1921,1921-01-01,1921-01-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Agelaius phoeniceus phoeniceus,CHAS:Bird:2428,03/16/1921,1921-03-16,1921-03-16,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Agelaius phoeniceus,CHAS:Bird:2429,06/01/1921,1921-06-01,1921-06-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Carpodacus purpureus,CHAS:Bird:2431,01/18/1921,1921-01-18,1921-01-18,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:5934.1,02/26/1933,1933-02-26,1933-02-26,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Dryobates pubescens medianus,CHAS:Bird:5940,02/27/1933,1933-02-27,1933-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5941,02/27/1933,1933-02-27,1933-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, IA",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Corvus brachyrhynchos,CHAS:Bird:7220,02/01/1933,1933-02-01,1933-02-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:5852,09/25/1932,1932-09-25,1932-09-25,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, IA",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:7228,12/16/1934,1934-12-16,1934-12-16,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:5869,11/??/1932,1932-11-01,1932-11-30,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, IA",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:7227,12/16/1934,1934-12-16,1934-12-16,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5870,11/01/1932,1932-11-01,1932-11-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5871,11/01/1932,1932-11-01,1932-11-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5872,11/01/1932,1932-11-01,1932-11-01,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5875,09/18/1932,1932-09-18,1932-09-18,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5936,02/26/1933,1933-02-26,1933-02-26,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5937,"02/26/1933 or Feb. 27, 1933",1933-02-26,1933-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5938,"02/26/1933 or Feb. 27, 1933",1933-02-26,1933-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:5939,"02/26/1933 or Feb. 27, 1933",1933-02-26,1933-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, IA",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides villosus,CHAS:Bird:7226,12/16/1934,1934-12-16,1934-12-16,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanerpes carolinus,CHAS:Bird:5935,02/26/1933,1933-02-26,1933-02-26,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:19308,02/27/1983,1983-02-27,1983-02-27,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Ia.",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Accipiter striatus,CHAS:Bird:4252,"Oct 15, 1930",1930-10-15,1930-10-15,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,,41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Cardinalis cardinalis cardinalis,CHAS:Bird:3122,01/28/1930,1930-01-28,1930-01-28,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Dryobates villosus villosus,CHAS:Bird:5873,[transcribed directly into formatted date fields],1932-11-01,1932-11-30,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Dryobates villosus villosus,CHAS:Bird:5874,[transcribed directly into formatted date fields],1932-11-01,1932-11-30,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-16,Melanerpes erythrocephalus,CHAS:Bird:5819,09/25/1932,1932-09-25,1932-09-25,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Iowa City,"Iowa City, Iowa",41.661128,-91.530168,World Geodetic System 1984,7663,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-16,Melanerpes erythrocephalus,CHAS:Bird:5828,09/25/1932,1932-09-25,1932-09-25,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",Lone Tree,,41.488078,-91.425994,World Geodetic System 1984,1319,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Podilymbus podiceps podiceps,CHAS:Bird:2427,10/09/1921,1921-10-09,1921-10-09,accepted place of collection,unverified
"North America, United States, Iowa, Johnson County",River Junction,,41.490576,-91.496829,World Geodetic System 1984,3036,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Falco sparverius sparverius,CHAS:Bird:4430,12/11/1914,1914-12-11,1914-12-11,accepted place of collection,unverified
"North America, United States, Iowa, Kossuth County",Whittemore,"Iowa, Kossuth Co., Whittemore",43.061912,-94.426916,World Geodetic System 1984,945,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Tympanuchus phasianellus campestris,CHAS:Bird:9045,03/20/1903,1903-03-20,1903-03-20,accepted place of collection,unverified
"North America, United States, Iowa, Lee County",Keokuk,,40.397266,-91.384874,World Geodetic System 1984,1000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-09,Pheucticus ludovicianus,CHAS:Bird:9528,05/10/1901,1901-05-10,1901-05-10,accepted place of collection,unverified
"North America, United States, Iowa, Lee County",Keokuk,,40.397266,-91.384874,World Geodetic System 1984,1000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-09,Carpodacus purpureus,CHAS:Bird:18029,01/20/1909,1909-01-20,1909-01-20,accepted place of collection,unverified
"North America, United States, Iowa, Lee County",Keokuk,Keokuk. Ia.,40.397266,-91.384874,World Geodetic System 1984,1000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Pheucticus ludovicianus,CHAS:Bird:952,05/10/1901,1901-05-10,1901-05-10,accepted place of collection,unverified
"North America, United States, Iowa, Marshall County",Albion,,42.112487,-92.988534,World Geodetic System 1984,1070,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Buteo lineatus lineatus,CHAS:Bird:4008,12/25/1925,1925-12-25,1925-12-25,accepted place of collection,unverified
