COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
506,ekrimmel,2017.14.541,Herbert C. Brun-1572,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Parhelophilus sp.,legacy,unknown,,Fly.,Jun 14 1918,1918-06-14,1918-06-14,"North America, United States, Wisconsin, Dane County",Madison,[transcribed directly into formatted locality fields],Micah Saugen,2017-04-07,unverified,,,,Charles L. Fluke,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,Chas L. Fluke,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2001,ekrimmel,2017.14.895,Herbert C. Brun-1591,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-22,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2002,ekrimmel,2017.14.896,Herbert C. Brun-1592,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-22,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2003,ekrimmel,2017.14.1924,Herbert C. Brun-1593,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 03 1928,1928-06-03,1928-06-03,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Erica Krimmel,2017-09-26,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2004,ekrimmel,2017.14.893,Herbert C. Brun-1594,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 26 1928,1928-05-26,1928-05-26,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-22,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2005,ekrimmel,2017.14.1084,Herbert C. Brun-1595,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 28 1928,1928-05-28,1928-05-28,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2006,ekrimmel,2017.14.894,Herbert C. Brun-1596,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 26 1928,1928-05-26,1928-05-26,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-17,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2"". Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-17). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2007,ekrimmel,2017.14.1086,Herbert C. Brun-1597,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 04 1928,1928-06-04,1928-06-04,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2008,ekrimmel,2017.14.1923,Herbert C. Brun-1601,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Sept. 1928,1928-09-01,1928-09-30,"Asia, China",Yu Chi Valley,FROM SPECIMEN: Yu Chi Valley,Erica Krimmel,2017-09-26,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2009,ekrimmel,2017.14.1085,Herbert C. Brun-1602,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"Asia, China, Sichuan Province",Chengdu,FROM SPECIMEN: Chengtu,Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. H. Brun: ""nos. 1591/1602 Bo't. of. H. S. Parish."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2520,ekrimmel,2017.14.1061,Herbert C. Brun-1626,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Mesograpta sp.,legacy,unknown,,Fly.,Jun 21 1928,1929-06-21,1929-06-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-15,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-15). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2521,ekrimmel,2017.14.854,Herbert C. Brun-1627,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Mesograpta sp.,legacy,unknown,,Fly.,Jun 14 1929,1929-06-14,1929-06-14,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-22,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2010,ekrimmel,2017.14.932,Herbert C. Brun-1628,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-22,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2011,ekrimmel,2017.14.933,Herbert C. Brun-1629,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-22,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in envelope. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2012,ekrimmel,2017.14.1093,Herbert C. Brun-1689,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 08 1929,1929-06-08,1929-06-08,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. H. Brun: ""Bo't. fr. H. S. Parish. His date gave year '27 but they were rec'd in a lot of fresh material 1929."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-15). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2013,ekrimmel,2017.14.1104,Herbert C. Brun-1702,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2014,ekrimmel,2017.14.1105,Herbert C. Brun-1703,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2015,ekrimmel,2017.14.1106,Herbert C. Brun-1704,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2016,ekrimmel,2017.14.1107,Herbert C. Brun-1708,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2017,ekrimmel,2017.14.1108,Herbert C. Brun-1709,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-17,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-17). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2018,ekrimmel,2017.14.1109,Herbert C. Brun-1710,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1978,ekrimmel,2017.14.1922,Herbert C. Brun-172,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphus sp.,legacy,unknown,,Fly.,Summer 1927,1927-06-01,1927-08-31,"North America, United States, Pennsylvania, Allegheny County","Pittsburgh, Bellvue Station",FROM SPECIMEN: Bellvue Station,Erica Krimmel,2017-09-26,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1979,ekrimmel,2017.14.888,Herbert C. Brun-173,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphus sp.,legacy,unknown,,Fly.,Jul 25 1927,1927-07-25,1927-07-25,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2019,ekrimmel,2017.14.1932,Herbert C. Brun-1731,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2020,ekrimmel,2017.14.1100,Herbert C. Brun-1737,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-17,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-17). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2021,ekrimmel,2017.14.1101,Herbert C. Brun-1738,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2022,ekrimmel,2017.14.1102,Herbert C. Brun-1739,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1980,ekrimmel,2017.14.887,Herbert C. Brun-174,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphus sp.,legacy,unknown,,Fly.,Jul 22 1927,1927-07-22,1927-07-22,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,"July 22 1927 pupa found, Imago July 24, Killed July 26",accepted place of collection
2023,ekrimmel,2017.14.1103,Herbert C. Brun-1740,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1981,ekrimmel,2017.14.889,Herbert C. Brun-175,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphus sp.,legacy,unknown,,Fly.,Jul 25 1927,1927-07-25,1927-07-25,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2024,ekrimmel,2017.14.1097,Herbert C. Brun-1758,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Syrphidae,legacy,unknown,,Fly.,Jun 22 1929,1929-06-22,1929-06-22,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 1"". Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
