part_name,ATTRIBUTE_TYPE,guid,remark,determiner,DETERMINED_DATE,ATTRIBUTE_VALUE
whole organism (70% ethanol),location,CHAS:Herp:4185,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4186,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4187,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4188,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4189,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:419,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4190,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4191,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4192,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4193,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4194,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4195,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4196,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4197,,Dawn R. Roberts,2016-02-25,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4198,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4199,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:420,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4200,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4201,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4202,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4203,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4204,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4205,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4206,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4207,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4208,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4209,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:421,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4210,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4211,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4212,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4213,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4214,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4215,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4216,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4217,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4218,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4219,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:422,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4220,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4221,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4222,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4223,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4224,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4225,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4226,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4227,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4228,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4229,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:423,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4230,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4231,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4232,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4233,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4234,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4235,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4236,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4237,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4238,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4239,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:424,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4240,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4241,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4242,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4243,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4244,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4245,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4246,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4247,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4248,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4249,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:425,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4250,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4251,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4252,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4253,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4254,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4256,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4257,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4258,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4259,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:426,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4260,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4261,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4262,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4263,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4264,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4265,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4266,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4267,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4268,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4269,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:427,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4270,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4271,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4272,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4273,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4274,,John Archer,2017-08-31,Reebie: Locker 312A: Unit 30: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:4275,"Stored in jar with CHAS 4275, 9220, 9275",John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4276,"Stored in jar with CHAS 4276-8, 9276",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:4277,"Stored in jar with CHAS 4276-8, 9276",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:4278,"Stored in jar with CHAS 4276-8, 9276",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:428,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:429,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:430,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:431,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4312,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4313,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4316,"Stored in jar with CHAS 2665, 4316, 5756, 5965, 15276",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4317,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4318,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:432,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:4321,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4322,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4323,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4324,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4325,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4326,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4327,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4328,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4329,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:433,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4330,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4331,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4332,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4333,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4334,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4335,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4336,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4337,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4338,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4339,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:434,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4340,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4341,Stored in jar with CHAS 4322-4341.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4342,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4343,,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4344,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4345,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4346,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4347,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4348,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4349,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:435,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4350,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4351,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:4352,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:4353,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:436,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4364,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4365,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4366,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4367,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4368,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:4369,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:437,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4370,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4371,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4372,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4373,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4374,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4375,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4376,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4377,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4378,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:438,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4382,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4383,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:4384,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
